x,y1,y2,y3
0.004178,3.552811,0.000000
0.010952,3.224811,0.000000
0.015410,3.115511,0.000250
0.019465,3.042661,0.000000
0.024706,2.969811,0.000250
0.029637,2.915186,0.000000
0.035646,2.860561,0.000000
0.040372,2.824161,0.000500
0.045775,2.787761,0.000000
0.049801,2.763511,0.000000
0.054206,2.739261,0.000250
0.059027,2.715011,0.000250
0.064304,2.690761,0.718579
0.070081,2.666511,0.723783
0.074767,2.648336,0.730721
0.079781,2.630161,0.735034
0.085147,2.611986,0.742176
0.090889,2.593811,0.749168
0.094932,2.581711,0.754253
0.099160,2.569611,0.757468
0.105878,2.551436,0.764134
0.110606,2.539336,0.764597
0.115549,2.527236,0.769700
0.120716,2.515136,0.775560
0.124282,2.507086,0.776272
0.129842,2.494986,0.780564
0.135650,2.482886,0.782675
0.139657,2.474836,0.785749
0.004178,3.552811,0.000250
0.010952,3.224811,0.000000
0.015410,3.115511,0.000000
0.019465,3.042661,0.000500
0.024706,2.969811,0.000500
0.029637,2.915186,0.000250
0.035646,2.860561,0.000250
0.040372,2.824161,0.000000
0.045775,2.787761,0.000000
0.049801,2.763511,0.000000
0.054206,2.739261,0.000250
0.059027,2.715011,0.000000
0.064304,2.690761,0.714819
0.070081,2.666511,0.725246
0.074767,2.648336,0.730952
0.079781,2.630161,0.740107
0.085147,2.611986,0.742613
0.090889,2.593811,0.749118
0.094932,2.581711,0.753953
0.099160,2.569611,0.756950
0.105878,2.551436,0.760957
0.110606,2.539336,0.767592
0.115549,2.527236,0.770620
0.120716,2.515136,0.775970
0.124282,2.507086,0.779168
0.129842,2.494986,0.780809
0.135650,2.482886,0.785443
0.139657,2.474836,0.787356
0.004178,3.552811,0.000250
0.010952,3.224811,0.000250
0.015410,3.115511,0.000000
0.019465,3.042661,0.000000
0.024706,2.969811,0.000000
0.029637,2.915186,0.000250
0.035646,2.860561,0.000250
0.040372,2.824161,0.000500
0.045775,2.787761,0.000000
0.049801,2.763511,0.000250
0.054206,2.739261,0.000000
0.059027,2.715011,0.000000
0.064304,2.690761,0.718190
0.070081,2.666511,0.726405
0.074767,2.648336,0.727787
0.079781,2.630161,0.736723
0.085147,2.611986,0.742724
0.090889,2.593811,0.749488
0.094932,2.581711,0.753818
0.099160,2.569611,0.758996
0.105878,2.551436,0.763979
0.110606,2.539336,0.765813
0.115549,2.527236,0.773288
0.120716,2.515136,0.773840
0.124282,2.507086,0.776887
0.129842,2.494986,0.778935
0.135650,2.482886,0.784062
0.139657,2.474836,0.787299
0.004178,3.552811,0.000000
0.010952,3.224811,0.000000
0.015410,3.115511,0.000000
0.019465,3.042661,0.000000
0.024706,2.969811,0.000000
0.029637,2.915186,0.000250
0.035646,2.860561,0.000000
0.040372,2.824161,0.000000
0.045775,2.787761,0.000000
0.049801,2.763511,0.000000
0.054206,2.739261,0.000000
0.059027,2.715011,0.000250
0.064304,2.690761,0.715476
0.070081,2.666511,0.723314
0.074767,2.648336,0.732037
0.079781,2.630161,0.737791
0.085147,2.611986,0.743842
0.090889,2.593811,0.748510
0.094932,2.581711,0.753841
0.099160,2.569611,0.755435
0.105878,2.551436,0.764327
0.110606,2.539336,0.767504
0.115549,2.527236,0.769830
0.120716,2.515136,0.773942
0.124282,2.507086,0.775867
0.129842,2.494986,0.779550
0.135650,2.482886,0.785682
0.139657,2.474836,0.787834
0.004178,3.552811,0.000000
0.010952,3.224811,0.000500
0.015410,3.115511,0.000750
0.019465,3.042661,0.000000
0.024706,2.969811,0.000250
0.029637,2.915186,0.000250
0.035646,2.860561,0.000500
0.040372,2.824161,0.000000
0.045775,2.787761,0.000000
0.049801,2.763511,0.000000
0.054206,2.739261,0.000000
0.059027,2.715011,0.709101
0.064304,2.690761,0.718637
0.070081,2.666511,0.725783
0.074767,2.648336,0.731363
0.079781,2.630161,0.737764
0.085147,2.611986,0.742862
0.090889,2.593811,0.749921
0.094932,2.581711,0.753081
0.099160,2.569611,0.755250
0.105878,2.551436,0.765430
0.110606,2.539336,0.767585
0.115549,2.527236,0.770726
0.120716,2.515136,0.772943
0.124282,2.507086,0.776720
0.129842,2.494986,0.780733
0.135650,2.482886,0.783979
0.139657,2.474836,0.785546
0.004178,3.552811,0.001750
0.010952,3.224811,0.000250
0.015410,3.115511,0.000000
0.019465,3.042661,0.000000
0.024706,2.969811,0.000000
0.029637,2.915186,0.000000
0.035646,2.860561,0.000000
0.040372,2.824161,0.000250
0.045775,2.787761,0.000250
0.049801,2.763511,0.000250
0.054206,2.739261,0.000000
0.059027,2.715011,0.709130
0.064304,2.690761,0.716297
0.070081,2.666511,0.723968
0.074767,2.648336,0.731518
0.079781,2.630161,0.735204
0.085147,2.611986,0.742978
0.090889,2.593811,0.749163
0.094932,2.581711,0.751835
0.099160,2.569611,0.755851
0.105878,2.551436,0.764494
0.110606,2.539336,0.768180
0.115549,2.527236,0.770262
0.120716,2.515136,0.773787
0.124282,2.507086,0.776252
0.129842,2.494986,0.782578
0.135650,2.482886,0.783967
0.139657,2.474836,0.786299
0.004178,3.552811,0.000000
0.010952,3.224811,0.000000
0.015410,3.115511,0.000250
0.019465,3.042661,0.000250
0.024706,2.969811,0.000000
0.029637,2.915186,0.000000
0.035646,2.860561,0.000000
0.040372,2.824161,0.000000
0.045775,2.787761,0.000000
0.049801,2.763511,0.000250
0.054206,2.739261,0.000000
0.059027,2.715011,0.709540
0.064304,2.690761,0.716862
0.070081,2.666511,0.725142
0.074767,2.648336,0.730003
0.079781,2.630161,0.737705
0.085147,2.611986,0.743678
0.090889,2.593811,0.750215
0.094932,2.581711,0.753048
0.099160,2.569611,0.755639
0.105878,2.551436,0.764436
0.110606,2.539336,0.768253
0.115549,2.527236,0.771701
0.120716,2.515136,0.772704
0.124282,2.507086,0.776714
0.129842,2.494986,0.782072
0.135650,2.482886,0.784307
0.139657,2.474836,0.787663
0.004178,3.552811,0.000000
0.010952,3.224811,0.000000
0.015410,3.115511,0.000500
0.019465,3.042661,0.000000
0.024706,2.969811,0.000000
0.029637,2.915186,0.000000
0.035646,2.860561,0.000000
0.040372,2.824161,0.000500
0.045775,2.787761,0.000000
0.049801,2.763511,0.000000
0.054206,2.739261,0.000500
0.059027,2.715011,0.000500
0.064304,2.690761,0.719604
0.070081,2.666511,0.726008
0.074767,2.648336,0.731681
0.079781,2.630161,0.735453
0.085147,2.611986,0.743086
0.090889,2.593811,0.748715
0.094932,2.581711,0.753353
0.099160,2.569611,0.755744
0.105878,2.551436,0.761934
0.110606,2.539336,0.765689
0.115549,2.527236,0.770638
0.120716,2.515136,0.774986
0.124282,2.507086,0.777109
0.129842,2.494986,0.779979
0.135650,2.482886,0.785893
0.139657,2.474836,0.788142
0.004178,3.552811,0.000000
0.010952,3.224811,0.000000
0.015410,3.115511,0.000250
0.019465,3.042661,0.000000
0.024706,2.969811,0.000000
0.029637,2.915186,0.000250
0.035646,2.860561,0.000000
0.040372,2.824161,0.000500
0.045775,2.787761,0.001000
0.049801,2.763511,0.000000
0.054206,2.739261,0.000000
0.059027,2.715011,0.000250
0.064304,2.690761,0.718421
0.070081,2.666511,0.724819
0.074767,2.648336,0.729086
0.079781,2.630161,0.736618
0.085147,2.611986,0.743774
0.090889,2.593811,0.748261
0.094932,2.581711,0.750586
0.099160,2.569611,0.757521
0.105878,2.551436,0.762122
0.110606,2.539336,0.766565
0.115549,2.527236,0.771258
0.120716,2.515136,0.774762
0.124282,2.507086,0.775546
0.129842,2.494986,0.780472
0.135650,2.482886,0.782974
0.139657,2.474836,0.786471
0.004178,3.552811,0.000000
0.010952,3.224811,0.000000
0.015410,3.115511,0.000000
0.019465,3.042661,0.000000
0.024706,2.969811,0.000500
0.029637,2.915186,0.000250
0.035646,2.860561,0.000000
0.040372,2.824161,0.000000
0.045775,2.787761,0.000000
0.049801,2.763511,0.000000
0.054206,2.739261,0.000000
0.059027,2.715011,0.000500
0.064304,2.690761,0.717986
0.070081,2.666511,0.724591
0.074767,2.648336,0.732430
0.079781,2.630161,0.734470
0.085147,2.611986,0.742585
0.090889,2.593811,0.747310
0.094932,2.581711,0.753189
0.099160,2.569611,0.757166
0.105878,2.551436,0.760725
0.110606,2.539336,0.766765
0.115549,2.527236,0.772694
0.120716,2.515136,0.772943
0.124282,2.507086,0.776854
0.129842,2.494986,0.780831
0.135650,2.482886,0.784328
0.139657,2.474836,0.787776
0.004178,3.552811,0.000000
0.010952,3.224811,0.000000
0.015410,3.115511,0.000000
0.019465,3.042661,0.000000
0.024706,2.969811,0.000250
0.029637,2.915186,0.000250
0.035646,2.860561,0.000000
0.040372,2.824161,0.000000
0.045775,2.787761,0.000250
0.049801,2.763511,0.000250
0.054206,2.739261,0.000250
0.059027,2.715011,0.000000
0.064304,2.690761,0.716008
0.070081,2.666511,0.724410
0.074767,2.648336,0.731720
0.079781,2.630161,0.736578
0.085147,2.611986,0.740265
0.090889,2.593811,0.748676
0.094932,2.581711,0.755144
0.099160,2.569611,0.756132
0.105878,2.551436,0.762419
0.110606,2.539336,0.767256
0.115549,2.527236,0.770312
0.120716,2.515136,0.775867
0.124282,2.507086,0.775760
0.129842,2.494986,0.781037
0.135650,2.482886,0.786263
0.139657,2.474836,0.788404
0.004178,3.552811,0.001000
0.010952,3.224811,0.000000
0.015410,3.115511,0.000000
0.019465,3.042661,0.000500
0.024706,2.969811,0.000000
0.029637,2.915186,0.000250
0.035646,2.860561,0.000000
0.040372,2.824161,0.000250
0.045775,2.787761,0.000000
0.049801,2.763511,0.000250
0.054206,2.739261,0.000000
0.059027,2.715011,0.710591
0.064304,2.690761,0.716671
0.070081,2.666511,0.729306
0.074767,2.648336,0.729919
0.079781,2.630161,0.737143
0.085147,2.611986,0.745747
0.090889,2.593811,0.749391
0.094932,2.581711,0.750268
0.099160,2.569611,0.756907
0.105878,2.551436,0.765222
0.110606,2.539336,0.766104
0.115549,2.527236,0.770328
0.120716,2.515136,0.773809
0.124282,2.507086,0.775671
0.129842,2.494986,0.781435
0.135650,2.482886,0.784128
0.139657,2.474836,0.786999
0.004178,3.552811,0.000500
0.010952,3.224811,0.000000
0.015410,3.115511,0.000000
0.019465,3.042661,0.000000
0.024706,2.969811,0.000000
0.029637,2.915186,0.000000
0.035646,2.860561,0.000250
0.040372,2.824161,0.000000
0.045775,2.787761,0.000000
0.049801,2.763511,0.000000
0.054206,2.739261,0.000000
0.059027,2.715011,0.706632
0.064304,2.690761,0.719265
0.070081,2.666511,0.725876
0.074767,2.648336,0.732158
0.079781,2.630161,0.736267
0.085147,2.611986,0.743353
0.090889,2.593811,0.749417
0.094932,2.581711,0.752386
0.099160,2.569611,0.757941
0.105878,2.551436,0.763955
0.110606,2.539336,0.765720
0.115549,2.527236,0.769259
0.120716,2.515136,0.773332
0.124282,2.507086,0.779153
0.129842,2.494986,0.782587
0.135650,2.482886,0.784306
0.139657,2.474836,0.786759
0.004178,3.552811,0.000250
0.010952,3.224811,0.000250
0.015410,3.115511,0.001250
0.019465,3.042661,0.000000
0.024706,2.969811,0.000000
0.029637,2.915186,0.000250
0.035646,2.860561,0.000500
0.040372,2.824161,0.000500
0.045775,2.787761,0.000750
0.049801,2.763511,0.000000
0.054206,2.739261,0.000000
0.059027,2.715011,0.708372
0.064304,2.690761,0.716583
0.070081,2.666511,0.722203
0.074767,2.648336,0.731161
0.079781,2.630161,0.738517
0.085147,2.611986,0.744117
0.090889,2.593811,0.749341
0.094932,2.581711,0.752800
0.099160,2.569611,0.756636
0.105878,2.551436,0.765824
0.110606,2.539336,0.765727
0.115549,2.527236,0.770410
0.120716,2.515136,0.773323
0.124282,2.507086,0.777340
0.129842,2.494986,0.781703
0.135650,2.482886,0.785350
0.139657,2.474836,0.788686
0.004178,3.552811,0.000000
0.010952,3.224811,0.000000
0.015410,3.115511,0.000000
0.019465,3.042661,0.000000
0.024706,2.969811,0.000000
0.029637,2.915186,0.000250
0.035646,2.860561,0.000000
0.040372,2.824161,0.000000
0.045775,2.787761,0.000500
0.049801,2.763511,0.000000
0.054206,2.739261,0.000000
0.059027,2.715011,0.709314
0.064304,2.690761,0.716751
0.070081,2.666511,0.725660
0.074767,2.648336,0.730888
0.079781,2.630161,0.737068
0.085147,2.611986,0.744797
